Rk,Tkl-Tack,TklW-Tack,Def3rd-Tack,Mid3rd-Tack,Att3rd-Tack,Tkl-Chal,Att-Chal,Tkl%-Chal,Lost-Chal,Blocks-Bloc,Sh-Tack-Bloc,Pass-Tack-Bloc,Int,Tkl+Int,Clr,Err
397,16,11,11,4,1,7,11,63.6,4,22,14,8,20,36,101,0
398,22,12,13,8,1,6,15,40,9,14,10,4,24,46,51,0
399,26,15,20,5,1,19,36,52.8,17,19,5,14,17,43,28,0
400,53,28,27,20,6,28,63,44.4,35,45,13,32,21,74,30,1
401,3,3,0,3,0,2,6,33.3,4,7,4,3,1,4,2,0
402,93,49,31,48,14,46,83,55.4,37,44,8,36,45,138,31,0
403,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
404,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
405,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
406,3,2,0,2,1,2,5,40,3,4,1,3,1,4,1,0
407,24,15,17,6,1,19,27,70.4,8,21,11,10,22,46,48,0
408,2,1,1,1,0,2,5,40,3,5,2,3,4,6,10,0
409,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,1
410,15,7,4,8,3,5,15,33.3,10,7,0,7,5,20,1,0
411,81,44,59,15,7,47,83,56.6,36,29,0,29,32,113,30,0
412,2,1,1,0,1,0,0,,0,1,1,0,1,3,1,0
413,37,24,27,10,0,21,34,61.8,13,32,23,9,44,81,222,2
414,15,6,8,4,3,8,8,100,0,7,2,5,8,23,9,0
415,13,7,5,5,3,4,12,33.3,8,12,3,9,14,27,21,0
416,2,2,2,0,0,1,5,20,4,2,2,0,11,13,16,1
417,65,34,35,24,6,33,55,60,22,22,3,19,33,98,49,1
418,4,2,3,1,0,0,7,0,7,2,0,2,3,7,1,0
419,5,2,2,3,0,0,5,0,5,8,2,6,9,14,12,0
420,3,3,0,2,1,0,1,0,1,1,0,1,0,3,4,0
421,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
422,16,10,7,7,2,5,12,41.7,7,18,4,14,10,26,7,0
423,0,0,0,0,0,0,2,0,2,0,0,0,2,2,9,1
424,10,6,6,2,2,6,17,35.3,11,7,2,5,5,15,6,0
425,9,4,9,0,0,8,17,47.1,9,12,6,6,12,21,56,0
426,62,37,31,23,8,37,72,51.4,35,25,5,20,23,85,40,1
427,1,0,0,0,1,1,2,50,1,2,1,1,2,3,4,0
428,5,4,2,2,1,1,5,20,4,3,0,3,3,8,1,0
429,48,28,30,15,3,20,34,58.8,14,49,37,12,62,110,147,1
430,2,0,1,0,1,1,3,33.3,2,0,0,0,0,2,2,0
431,17,10,12,5,0,8,13,61.5,5,7,2,5,16,33,63,1
432,21,8,15,6,0,11,14,78.6,3,11,7,4,24,45,55,2
433,41,23,16,19,6,11,40,27.5,29,29,5,24,25,66,12,0
434,46,30,17,26,3,27,72,37.5,45,36,5,31,18,64,33,0
435,15,6,6,6,3,13,31,41.9,18,6,0,6,3,18,1,1
436,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
437,11,8,1,6,4,3,8,37.5,5,5,2,3,3,14,12,0
438,101,57,39,50,12,39,70,55.7,31,44,8,36,57,158,35,1
439,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0
440,2,1,1,1,0,0,1,0,1,2,1,1,2,4,2,0
441,52,35,22,20,10,20,38,52.6,18,20,2,18,17,69,14,1
442,4,1,2,1,1,2,5,40,3,1,1,0,1,5,3,0
443,46,20,28,14,4,18,32,56.3,14,33,8,25,23,69,37,1
444,27,16,13,10,4,12,32,37.5,20,13,2,11,21,48,19,1
445,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0
446,36,22,20,16,0,15,30,50,15,26,10,16,36,72,40,2
447,24,14,8,12,4,10,35,28.6,25,16,1,15,10,34,12,0
448,4,4,2,2,0,0,5,0,5,2,0,2,1,5,0,0
449,83,54,33,35,15,46,91,50.5,45,25,3,22,59,142,45,1
450,30,18,13,15,2,13,31,41.9,18,11,2,9,6,36,21,0
451,27,16,9,11,7,19,55,34.5,36,23,2,21,33,60,19,0
452,56,25,32,15,9,33,60,55,27,32,3,29,22,78,38,0
453,6,4,2,3,1,1,8,12.5,7,2,0,2,1,7,0,0
454,15,13,8,6,1,6,17,35.3,11,2,0,2,3,18,2,0
455,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
456,36,24,16,17,3,18,52,34.6,34,12,1,11,16,52,20,0
457,3,1,0,3,0,1,4,25,3,8,4,4,0,3,2,0
458,44,26,18,23,3,15,28,53.6,13,17,5,12,35,79,51,0
459,43,25,10,22,11,17,51,33.3,34,32,0,32,4,47,7,0
460,5,2,1,3,1,1,6,16.7,5,5,0,5,2,7,10,0
461,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
462,73,40,29,36,8,30,80,37.5,50,38,10,28,43,116,26,2
463,53,24,33,16,4,19,42,45.2,23,42,15,27,27,80,87,0
464,43,29,29,12,2,28,56,50,28,25,6,19,34,77,42,0
465,1,1,1,0,0,0,3,0,3,0,0,0,1,2,19,0
466,13,7,5,4,4,3,16,18.8,13,10,0,10,5,18,17,0
467,27,16,16,8,3,15,43,34.9,28,17,2,15,25,52,28,0
468,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
469,35,24,20,13,2,16,24,66.7,8,48,33,15,24,59,120,5
470,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
471,34,19,16,12,6,19,44,43.2,25,26,5,21,19,53,12,2
472,7,4,2,4,1,3,13,23.1,10,9,2,7,1,8,27,0
473,43,28,21,15,7,15,26,57.7,11,22,8,14,20,63,38,2
474,49,33,20,25,4,15,40,37.5,25,18,7,11,16,65,20,0
475,46,30,25,19,2,21,37,56.8,16,31,12,19,49,95,95,0
476,79,51,45,30,4,30,67,44.8,37,65,19,46,38,117,65,3
477,89,50,52,34,3,47,78,60.3,31,54,16,38,49,138,100,2
478,0,0,0,0,0,0,1,0,1,0,0,0,1,1,2,2
479,12,6,7,4,1,3,19,15.8,16,10,5,5,9,21,5,0
480,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
481,67,31,38,22,7,27,43,62.8,16,28,9,19,29,96,54,1
482,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9,2
483,45,24,27,17,1,25,35,71.4,10,38,27,11,30,75,73,0
484,4,2,0,2,2,1,8,12.5,7,4,1,3,2,6,1,0
485,8,3,4,4,0,1,5,20,4,3,0,3,3,11,3,0
486,25,15,13,11,1,11,20,55,9,14,3,11,13,38,11,0
487,25,17,15,6,4,12,23,52.2,11,18,4,14,11,36,6,0
488,36,17,15,17,4,12,38,31.6,26,24,12,12,17,53,19,1
489,39,23,24,15,0,25,42,59.5,17,26,19,7,30,69,168,3
490,32,15,25,6,1,16,30,53.3,14,39,29,10,28,60,132,3
491,4,1,0,3,1,2,8,25,6,6,0,6,2,6,8,0
492,7,5,4,3,0,1,5,20,4,8,2,6,4,11,2,0
493,55,31,33,18,4,25,36,69.4,11,45,32,13,30,85,143,0
494,32,16,19,10,3,19,33,57.6,14,13,8,5,50,82,76,1
495,1,1,0,1,0,1,2,50,1,1,0,1,0,1,0,0
496,64,37,43,17,4,36,63,57.1,27,32,9,23,43,107,62,2
497,33,21,22,9,2,13,32,40.6,19,37,8,29,32,65,51,0
498,23,12,13,10,0,16,27,59.3,11,21,14,7,25,48,54,0
499,73,41,35,22,16,33,77,42.9,44,38,2,36,21,94,19,0
500,,0,,,,,,,,,,,1,,,
501,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
502,12,10,8,4,0,8,10,80,2,7,4,3,9,21,28,1
503,8,3,4,4,0,2,5,40,3,4,2,2,3,11,5,1
504,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
505,5,3,3,0,2,2,4,50,2,1,0,1,0,5,0,0
506,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
507,1,1,1,0,0,1,1,100,0,0,0,0,0,1,0,0
508,40,27,22,18,0,24,31,77.4,7,16,6,10,19,59,43,2
509,5,3,3,1,1,3,4,75,1,6,3,3,0,5,10,0
510,16,8,10,6,0,4,6,66.7,2,14,8,6,5,21,42,0
511,16,11,6,9,1,4,25,16,21,9,2,7,8,24,4,0
512,18,12,10,8,0,11,24,45.8,13,10,3,7,19,37,28,1
513,4,2,1,0,3,2,4,50,2,6,1,5,4,8,5,0
514,44,25,32,11,1,29,40,72.5,11,42,29,13,55,99,141,0
515,49,26,19,25,5,12,55,21.8,43,32,5,27,39,88,36,0
516,4,4,2,1,1,1,3,33.3,2,2,0,2,5,9,2,1
517,2,0,1,0,1,1,2,50,1,0,0,0,1,3,0,0
518,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
519,6,2,1,3,2,4,9,44.4,5,2,0,2,1,7,0,0
520,14,5,6,1,7,6,15,40,9,9,1,8,9,23,9,0
521,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
522,22,13,17,4,1,7,13,53.8,6,24,18,6,22,44,59,0
523,26,19,9,9,8,12,26,46.2,14,7,0,7,4,30,3,0
524,8,3,2,6,0,2,5,40,3,7,0,7,4,12,14,1
525,9,6,4,5,0,4,5,80,1,5,0,5,2,11,1,0
526,28,15,19,9,0,10,21,47.6,11,34,21,13,41,69,71,4
527,49,31,14,26,9,25,70,35.7,45,23,2,21,37,86,11,0
528,59,30,33,23,3,36,78,46.2,42,27,15,12,42,101,56,0
529,9,3,4,4,1,3,5,60,2,0,0,0,12,21,10,0
530,14,8,9,4,1,4,7,57.1,3,14,6,8,29,43,57,1
531,46,25,19,22,5,18,43,41.9,25,52,16,36,68,114,56,0
532,7,1,2,5,0,3,5,60,2,3,0,3,1,8,2,1
533,13,9,6,5,2,3,6,50,3,7,0,7,5,18,4,0
534,19,10,14,4,1,11,17,64.7,6,20,8,12,16,35,87,0
535,8,3,4,3,1,2,6,33.3,4,1,0,1,2,10,2,0
536,0,0,0,0,0,0,1,0,1,0,0,0,1,1,6,0
537,31,15,20,8,3,12,26,46.2,14,16,6,10,30,61,27,0
538,1,0,0,1,0,0,3,0,3,0,0,0,0,1,0,0
539,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
540,13,10,4,7,2,9,14,64.3,5,14,11,3,13,26,43,1
541,2,0,1,0,1,1,4,25,3,7,0,7,3,5,1,0
542,63,34,33,20,10,22,55,40,33,43,1,42,73,136,51,0
543,35,17,21,10,4,7,19,36.8,12,8,3,5,26,61,32,1
544,37,20,19,17,1,18,33,54.5,15,23,6,17,18,55,19,3
545,21,10,11,9,1,10,20,50,10,7,2,5,15,36,32,0
546,31,14,23,7,1,16,28,57.1,12,46,40,6,28,59,140,0
547,34,14,17,11,6,8,18,44.4,10,11,1,10,10,44,15,0
548,3,2,1,1,1,3,4,75,1,1,0,1,2,5,7,0
549,61,36,35,16,10,33,51,64.7,18,30,11,19,32,93,80,2
550,27,12,6,16,5,12,31,38.7,19,28,2,26,6,33,11,0
551,6,1,3,2,1,1,7,14.3,6,8,0,8,3,9,2,0
552,47,36,32,14,1,22,32,68.8,10,31,19,12,80,127,135,2
553,37,15,27,8,2,17,27,63,10,38,25,13,24,61,83,2
554,14,8,1,9,4,5,16,31.3,11,14,0,14,8,22,5,0
555,5,3,4,1,0,3,6,50,3,3,2,1,2,7,6,0
556,87,56,45,33,9,40,104,38.5,64,46,6,40,33,120,30,0
557,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
558,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0,0
559,0,0,0,0,0,0,2,0,2,0,0,0,0,0,23,3
560,22,12,16,5,1,12,24,50,12,12,2,10,4,26,10,0
561,4,2,2,1,1,3,6,50,3,4,0,4,7,11,4,0
562,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
563,41,23,27,13,1,23,33,69.7,10,29,18,11,43,84,72,2
564,1,0,1,0,0,1,1,100,0,0,0,0,0,1,0,0
565,8,4,4,4,0,3,3,100,0,5,1,4,4,12,5,0
566,26,17,9,11,6,11,20,55,9,15,5,10,19,45,11,0
567,33,20,17,11,5,24,42,57.1,18,24,3,21,13,46,36,0
568,4,3,2,2,0,1,2,50,1,4,0,4,0,4,4,0
569,20,6,6,11,3,7,20,35,13,17,4,13,17,37,29,1
570,16,9,7,5,4,7,15,46.7,8,13,4,9,10,26,14,0
571,3,1,1,0,2,3,4,75,1,0,0,0,1,4,1,0
572,12,7,7,5,0,3,6,50,3,4,0,4,8,20,6,0
573,16,8,5,10,1,7,29,24.1,22,25,2,23,10,26,4,0
574,11,5,2,6,3,1,13,7.7,12,8,1,7,3,14,2,0
575,35,23,26,6,3,14,29,48.3,15,20,5,15,19,54,27,0
576,15,4,6,7,2,6,18,33.3,12,14,1,13,11,26,18,1
577,22,12,9,6,7,11,26,42.3,15,12,0,12,13,35,5,0
578,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
579,27,16,11,9,7,14,41,34.1,27,12,1,11,3,30,9,0
580,35,26,23,7,5,23,31,74.2,8,22,7,15,23,58,55,0
581,1,0,1,0,0,1,2,50,1,0,0,0,0,1,6,3
582,45,25,24,14,7,18,36,50,18,31,9,22,22,67,64,1
583,5,1,1,1,3,0,4,0,4,2,2,0,0,5,11,0
584,58,32,29,26,3,24,62,38.7,38,40,13,27,22,80,27,0
585,15,12,8,5,2,7,20,35,13,9,0,9,11,26,9,0
586,27,15,14,11,2,9,19,47.4,10,14,2,12,4,31,10,0
587,1,0,1,0,0,1,2,50,1,0,0,0,0,1,9,1
588,17,12,4,11,2,6,21,28.6,15,11,1,10,7,24,4,0
589,6,3,3,3,0,3,11,27.3,8,3,0,3,4,10,3,0
590,80,47,50,23,7,35,65,53.8,30,35,19,16,38,118,82,1
591,3,3,2,1,0,3,3,100,0,0,0,0,1,4,14,1
592,28,18,18,6,4,13,25,52,12,31,18,13,35,63,66,0
593,5,2,1,4,0,3,3,100,0,1,1,0,2,7,6,0
594,37,21,19,14,4,16,25,64,9,22,12,10,39,76,57,0
595,79,39,31,39,9,37,69,53.6,32,31,5,26,40,119,45,0
596,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
597,1,0,0,0,1,0,0,,0,0,0,0,0,1,1,0
598,21,13,7,11,3,11,29,37.9,18,27,8,19,24,45,42,0
599,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
600,28,21,15,12,1,8,16,50,8,15,12,3,16,44,58,1
601,48,23,30,13,5,30,55,54.5,25,23,5,18,29,77,34,0
602,13,5,5,5,3,5,27,18.5,22,13,1,12,5,18,9,0
603,93,62,43,32,18,44,71,62,27,42,14,28,30,123,74,0
604,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
605,46,32,30,15,1,21,28,75,7,29,14,15,39,85,155,0
606,23,9,7,12,4,10,28,35.7,18,14,0,14,12,35,5,0
607,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0
608,4,3,0,4,0,1,1,100,0,0,0,0,1,5,1,0
609,19,12,3,11,5,5,20,25,15,18,2,16,6,25,9,0
610,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
611,5,2,0,3,2,1,9,11.1,8,11,1,10,5,10,1,0
612,33,17,12,18,3,13,32,40.6,19,16,6,10,10,43,14,2
613,29,18,18,9,2,14,28,50,14,23,13,10,19,48,53,2
614,0,0,0,0,0,0,2,0,2,0,0,0,3,3,3,1
615,30,15,21,8,1,11,22,50,11,21,10,11,8,38,20,0
616,13,7,2,7,4,6,11,54.5,5,2,0,2,1,14,2,0
617,17,11,5,8,4,9,18,50,9,13,0,13,1,18,3,0
618,13,9,7,5,1,5,9,55.6,4,15,10,5,22,35,53,1
619,18,10,3,5,10,4,17,23.5,13,10,0,10,5,23,4,0
620,4,2,2,2,0,3,6,50,3,4,2,2,2,6,1,0
621,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
622,42,19,10,24,8,20,46,43.5,26,18,3,15,17,59,16,0
623,15,10,2,8,5,2,19,10.5,17,7,0,7,2,17,8,0
624,93,55,58,31,4,56,105,53.3,49,45,14,31,57,150,63,2
625,55,41,35,12,8,31,57,54.4,26,24,13,11,29,84,59,0
626,27,13,12,11,4,20,36,55.6,16,16,1,15,7,34,7,0
627,46,31,26,17,3,34,43,79.1,9,13,7,6,14,60,34,1
628,37,26,20,13,4,18,28,64.3,10,21,12,9,32,69,53,1
629,7,6,3,0,4,2,4,50,2,5,0,5,2,9,3,0
630,41,29,29,12,0,23,34,67.6,11,38,25,13,40,81,111,0
631,42,29,30,12,0,23,33,69.7,10,43,27,16,49,91,96,1
632,1,1,0,1,0,0,0,,0,0,0,0,1,2,0,1
633,10,4,8,2,0,8,18,44.4,10,16,6,10,20,30,33,2
634,45,22,16,19,10,18,54,33.3,36,16,1,15,26,71,32,1
635,32,18,15,13,4,13,32,40.6,19,22,3,19,20,52,17,2
636,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,1
637,32,16,17,9,6,16,41,39,25,16,1,15,19,51,25,0
638,2,1,0,1,1,1,2,50,1,3,0,3,1,3,7,0
639,24,9,7,11,6,9,30,30,21,14,4,10,5,29,15,0
640,34,17,17,8,9,13,31,41.9,18,27,1,26,23,57,26,1
641,36,21,20,12,4,13,26,50,13,32,19,13,30,66,75,1
642,3,1,1,1,1,2,5,40,3,2,1,1,2,5,9,0
643,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
644,30,18,16,10,4,16,25,64,9,14,11,3,21,51,53,0
645,29,17,20,8,1,14,25,56,11,59,52,7,29,58,139,0
646,32,16,4,15,13,12,37,32.4,25,32,2,30,6,38,16,0
647,11,7,8,2,1,7,11,63.6,4,5,0,5,2,13,4,0
648,5,1,4,1,0,1,9,11.1,8,6,5,1,1,6,9,0
649,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
650,55,30,22,25,8,30,60,50,30,24,3,21,21,76,17,2
651,24,12,7,9,8,11,24,45.8,13,10,0,10,10,34,30,0
652,23,14,13,8,2,9,31,29,22,25,7,18,26,49,52,0
653,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
654,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0
655,15,9,4,8,3,6,16,37.5,10,11,1,10,4,19,11,0
656,47,22,15,25,7,23,58,39.7,35,28,10,18,26,73,45,0
657,2,1,0,1,1,2,2,100,0,0,0,0,1,3,0,0
658,27,16,3,17,7,12,31,38.7,19,12,0,12,7,34,3,0
659,48,35,34,12,2,22,42,52.4,20,20,7,13,27,75,31,0
660,41,24,17,21,3,16,30,53.3,14,19,10,9,13,54,35,0
661,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
662,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
663,8,6,3,2,3,2,8,25,6,1,0,1,1,9,1,1
664,6,4,4,2,0,5,14,35.7,9,6,2,4,4,10,14,0
665,15,9,3,5,7,7,12,58.3,5,13,4,9,9,24,14,0
666,2,0,0,1,1,0,1,0,1,1,0,1,0,2,4,0
667,18,15,10,7,1,8,21,38.1,13,12,5,7,14,32,10,0
668,18,9,5,5,8,6,15,40,9,13,0,13,8,26,30,1
669,24,16,6,10,8,7,23,30.4,16,8,0,8,8,32,3,0
670,3,1,1,1,1,2,5,40,3,1,0,1,2,5,1,0
671,31,17,18,12,1,15,28,53.6,13,26,14,12,58,89,68,1
672,52,31,19,30,3,16,41,39,25,32,9,23,33,85,21,0
673,12,6,4,4,4,1,10,10,9,14,1,13,1,13,7,0
674,21,12,4,13,4,10,21,47.6,11,11,2,9,9,30,2,0
675,11,4,8,3,0,6,7,85.7,1,8,7,1,16,27,52,0
676,42,17,25,14,3,22,50,44,28,37,10,27,9,51,38,1
677,51,35,20,22,9,17,52,32.7,35,36,2,34,15,66,13,0
678,12,7,6,4,2,1,7,14.3,6,9,2,7,8,20,14,0
679,3,1,1,2,0,0,2,0,2,2,1,1,1,4,2,0
680,1,0,1,0,0,0,0,,0,0,0,0,1,2,2,0
681,0,0,0,0,0,0,3,0,3,0,0,0,0,0,1,3
682,32,15,21,10,1,13,18,72.2,5,22,4,18,2,34,18,0
683,9,4,1,4,4,1,6,16.7,5,14,1,13,2,11,16,0
684,11,6,2,3,6,7,29,24.1,22,14,0,14,9,20,4,0
685,39,24,20,14,5,19,40,47.5,21,37,8,29,21,60,26,1
686,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
687,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
688,16,5,2,8,6,9,23,39.1,14,17,1,16,9,25,11,0
689,58,36,30,20,8,33,58,56.9,25,28,10,18,38,96,46,1
690,29,18,6,13,10,14,37,37.8,23,17,0,17,6,35,3,0
691,1,1,0,1,0,0,0,,0,2,1,1,0,1,0,0
692,17,7,5,10,2,9,25,36,16,16,8,8,22,39,25,0
693,8,6,3,4,1,2,5,40,3,6,1,5,5,13,4,0
694,20,11,8,9,3,5,38,13.2,33,11,0,11,8,28,2,0
695,0,0,0,0,0,0,1,0,1,0,0,0,2,2,2,0
696,35,24,18,15,2,13,23,56.5,10,29,17,12,30,65,87,3
697,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
698,22,14,10,9,3,8,14,57.1,6,6,2,4,10,32,19,1
699,9,5,0,8,1,0,8,0,8,13,4,9,4,13,11,0
700,22,11,10,9,3,10,24,41.7,14,7,0,7,9,31,10,0
701,2,1,1,1,0,1,1,100,0,0,0,0,0,2,0,0
702,11,9,7,3,1,5,10,50,5,4,0,4,7,18,1,0
703,26,19,11,12,3,8,15,53.3,7,19,13,6,23,49,66,0
704,3,2,1,0,2,1,3,33.3,2,2,0,2,1,4,0,0
705,7,2,5,2,0,1,3,33.3,2,2,0,2,0,7,1,0
706,23,17,3,11,9,8,22,36.4,14,11,0,11,8,31,4,0
707,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
708,9,7,3,5,1,2,8,25,6,7,0,7,4,13,2,0
709,23,15,14,9,0,12,25,48,13,19,11,8,17,40,71,1
710,6,2,0,4,2,4,7,57.1,3,4,1,3,1,7,1,0
711,17,11,5,5,7,4,14,28.6,10,7,0,7,5,22,8,0
712,15,9,6,8,1,7,14,50,7,37,32,5,27,42,142,1
713,3,2,2,1,0,0,1,0,1,2,0,2,1,4,0,0
714,13,10,8,3,2,9,19,47.4,10,15,8,7,23,36,40,0
715,33,19,26,4,3,21,28,75,7,16,5,11,14,47,30,0
716,15,6,6,6,3,5,12,41.7,7,11,2,9,3,18,10,1
717,13,4,2,8,3,7,24,29.2,17,14,1,13,11,24,5,0
718,3,1,1,2,0,1,1,100,0,1,0,1,0,3,0,0
719,28,15,10,15,3,13,24,54.2,11,6,1,5,19,47,19,0
720,2,2,1,1,0,1,4,25,3,0,0,0,1,3,7,0
721,0,0,0,0,0,0,0,,0,0,0,0,1,1,14,3
722,9,4,3,4,2,2,3,66.7,1,5,3,2,2,11,1,0
723,23,11,10,12,1,10,18,55.6,8,7,1,6,9,32,3,0
724,6,3,4,2,0,5,6,83.3,1,6,6,0,12,18,26,0
725,10,8,5,5,0,4,11,36.4,7,14,13,1,7,17,44,0
726,38,20,12,19,7,15,47,31.9,32,10,0,10,23,61,4,0
727,1,1,1,0,0,1,1,100,0,1,0,1,0,1,0,0
728,1,1,1,0,0,1,1,100,0,0,0,0,0,1,0,0
729,42,27,20,21,1,23,39,59,16,40,30,10,26,68,75,0
730,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
731,0,0,0,0,0,0,0,,0,0,0,0,0,0,10,5
732,60,39,39,19,2,26,39,66.7,13,26,10,16,24,84,71,0
733,44,26,24,16,4,23,34,67.6,11,24,5,19,59,103,109,2
734,9,3,3,5,1,3,11,27.3,8,6,1,5,2,11,6,1
735,48,29,21,23,4,14,18,77.8,4,20,9,11,34,82,60,0
736,50,37,33,13,4,18,35,51.4,17,30,13,17,61,111,90,2
737,3,3,1,2,0,2,2,100,0,1,0,1,1,4,2,0
738,43,24,21,20,2,29,46,63,17,21,11,10,31,74,56,0
739,0,0,0,0,0,0,0,,0,0,0,0,1,1,14,2
740,7,3,2,2,3,4,8,50,4,3,0,3,2,9,2,0
741,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,1
742,2,1,0,1,1,1,2,50,1,0,0,0,0,2,0,0
743,18,12,5,11,2,8,14,57.1,6,11,2,9,13,31,20,0
744,10,5,3,5,2,3,6,50,3,4,0,4,3,13,0,0
745,9,4,4,3,2,3,9,33.3,6,15,1,14,6,15,17,0
746,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,1
747,6,2,2,4,0,2,3,66.7,1,3,0,3,3,9,0,0
748,4,1,4,0,0,4,6,66.7,2,2,1,1,4,8,21,0
749,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
750,76,45,36,32,8,32,76,42.1,44,38,9,29,32,108,34,1
751,7,4,4,2,1,5,8,62.5,3,5,3,2,3,10,3,0
752,2,1,0,2,0,1,3,33.3,2,2,0,2,2,4,1,0
753,8,7,4,2,2,2,6,33.3,4,3,0,3,0,8,1,0
754,0,0,0,0,0,0,0,,0,0,0,0,0,0,9,2
755,76,47,47,23,6,30,60,50,30,34,12,22,35,111,36,3
756,50,30,36,12,2,30,41,73.2,11,34,26,8,13,63,112,4
757,36,17,15,14,7,15,43,34.9,28,14,0,14,5,41,7,0
758,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
759,75,43,30,37,8,32,71,45.1,39,33,8,25,28,103,32,0
760,75,43,34,34,7,35,79,44.3,44,30,7,23,68,143,24,0
761,12,9,9,3,0,9,11,81.8,2,1,0,1,4,16,6,0
762,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
763,8,2,2,5,1,5,13,38.5,8,9,3,6,3,11,3,0
764,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
765,30,20,16,9,5,13,27,48.1,14,25,4,21,39,69,51,0
766,18,7,8,7,3,9,32,28.1,23,10,1,9,7,25,4,0
767,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,2
768,4,3,2,2,0,2,6,33.3,4,8,4,4,10,14,33,0
769,5,4,2,3,0,4,10,40,6,7,3,4,13,18,17,0
770,4,2,3,1,0,1,3,33.3,2,0,0,0,1,5,4,0
771,3,2,0,3,0,0,4,0,4,3,0,3,5,8,3,0
772,1,1,1,0,0,1,1,100,0,0,0,0,0,1,9,0
773,18,14,9,9,0,6,11,54.5,5,27,20,7,22,40,82,0
774,18,8,12,6,0,8,23,34.8,15,18,9,9,24,42,102,0
775,76,47,43,27,6,43,85,50.6,42,40,6,34,57,133,82,0
776,43,27,22,14,7,27,46,58.7,19,27,3,24,22,65,35,1
777,1,1,1,0,0,0,1,0,1,0,0,0,0,1,8,2
778,23,16,4,12,7,6,23,26.1,17,14,2,12,17,40,9,0
779,17,6,5,8,4,3,14,21.4,11,8,0,8,10,27,4,0
780,15,12,12,3,0,8,14,57.1,6,24,18,6,16,31,76,1
781,0,0,0,0,0,0,0,,0,1,0,1,4,4,4,0
782,32,12,9,14,9,16,32,50,16,15,6,9,9,41,26,0
783,7,3,3,4,0,5,8,62.5,3,5,0,5,3,10,5,0
784,34,19,13,16,5,11,32,34.4,21,32,3,29,10,44,7,0
785,10,8,5,5,0,5,11,45.5,6,32,28,4,27,37,113,3
786,13,7,6,5,2,10,13,76.9,3,8,1,7,10,23,7,0
787,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
788,25,19,11,13,1,15,38,39.5,23,24,2,22,4,29,20,1
789,71,44,43,21,7,42,90,46.7,48,40,5,35,53,124,92,0
790,30,13,7,14,9,8,35,22.9,27,19,0,19,9,39,4,3
791,14,8,7,4,3,8,25,32,17,22,5,17,4,18,35,0
792,25,14,19,6,0,11,19,57.9,8,19,9,10,15,40,42,0
793,28,12,16,8,4,10,18,55.6,8,13,3,10,16,44,38,1
