,SCA,SCA,SCA,SCA,SCA,SCA,SCA,SCA,GCA,GCA,GCA,GCA,GCA,GCA,GCA,GCA
Rk,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
2566,32,1.7,30,0,0,2,0,0,4,0.21,4,0,0,0,0,0
2567,64,3.54,53,2,1,5,1,2,7,0.39,7,0,0,0,0,0
2568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2569,33,7.05,22,5,1,4,1,0,2,0.43,2,0,0,0,0,0
2570,79,2.6,66,4,6,1,2,0,4,0.13,3,0,1,0,0,0
2571,13,1.05,12,0,0,1,0,0,1,0.08,0,0,0,1,0,0
2572,3,0.13,2,1,0,0,0,0,1,0.04,0,1,0,0,0,0
2573,11,1.06,8,2,0,1,0,0,1,0.1,1,0,0,0,0,0
2574,14,2.5,13,0,1,0,0,0,1,0.18,1,0,0,0,0,0
2575,6,1.67,4,0,0,1,1,0,0,0,0,0,0,0,0,0
2576,6,0.84,5,1,0,0,0,0,0,0,0,0,0,0,0,0
2577,21,0.92,18,0,0,2,0,1,1,0.04,0,0,0,1,0,0
2578,16,2.11,11,3,1,1,0,0,1,0.13,1,0,0,0,0,0
2579,21,2.28,15,5,0,0,0,1,4,0.43,4,0,0,0,0,0
2580,30,1.53,20,0,0,1,6,3,0,0,0,0,0,0,0,0
2581,80,2.66,57,15,2,2,2,2,6,0.2,4,1,0,0,1,0
2582,100,3.19,67,20,6,4,2,1,12,0.38,8,2,0,1,0,1
2583,38,1.86,27,0,2,5,2,2,7,0.34,4,0,1,1,1,0
2584,7,0.88,4,0,0,3,0,0,0,0,0,0,0,0,0,0
2585,42,4.15,28,0,6,3,4,1,8,0.79,8,0,0,0,0,0
2586,28,1.37,22,1,2,3,0,0,5,0.25,4,0,0,1,0,0
2587,46,4.07,34,1,7,1,2,1,4,0.35,3,0,1,0,0,0
2588,3,2.08,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2590,13,3.05,10,0,2,1,0,0,3,0.7,2,0,0,1,0,0
2591,6,0.59,6,0,0,0,0,0,1,0.1,1,0,0,0,0,0
2592,62,2.18,45,10,3,1,2,1,6,0.21,5,1,0,0,0,0
2593,6,0.44,5,0,0,0,0,1,1,0.07,1,0,0,0,0,0
2594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2595,3,0.68,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2596,5,1.76,4,0,0,0,1,0,0,0,0,0,0,0,0,0
2597,6,2.08,5,0,0,0,1,0,0,0,0,0,0,0,0,0
2598,7,0.21,6,1,0,0,0,0,0,0,0,0,0,0,0,0
2599,79,4.61,47,25,3,2,2,0,13,0.76,7,5,1,0,0,0
2600,5,0.75,3,0,0,0,0,2,0,0,0,0,0,0,0,0
2601,45,2.3,33,0,7,3,2,0,5,0.26,1,0,2,1,1,0
2602,1,0.38,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2603,23,0.72,20,0,0,3,0,0,3,0.09,2,0,0,1,0,0
2604,1,0.68,0,0,0,1,0,0,1,0.68,0,0,0,1,0,0
2605,97,4.11,73,0,6,10,7,1,11,0.47,7,0,2,0,1,1
2606,63,2.2,52,1,5,1,1,3,6,0.21,5,0,1,0,0,0
2607,3,0.37,2,0,0,1,0,0,0,0,0,0,0,0,0,0
2608,15,0.96,14,1,0,0,0,0,0,0,0,0,0,0,0,0
2609,10,0.5,10,0,0,0,0,0,0,0,0,0,0,0,0,0
2610,93,3.18,58,31,0,1,2,1,3,0.1,2,1,0,0,0,0
2611,36,2.26,30,5,0,1,0,0,2,0.13,2,0,0,0,0,0
2612,44,2.75,21,15,2,1,5,0,2,0.12,1,1,0,0,0,0
2613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2614,28,0.81,24,1,0,2,0,1,2,0.06,2,0,0,0,0,0
2615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2616,6,1.11,4,0,0,1,1,0,1,0.18,1,0,0,0,0,0
2617,27,2.07,19,0,4,1,2,1,3,0.23,2,0,0,1,0,0
2618,52,1.71,39,4,2,0,7,0,8,0.26,5,1,1,0,1,0
2619,3,3.1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2620,4,1.76,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2621,71,2.18,50,0,7,7,4,3,8,0.25,8,0,0,0,0,0
2622,2,3.21,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2623,10,3.09,8,0,0,1,1,0,1,0.31,0,0,0,1,0,0
2624,23,2.57,13,0,2,2,6,0,4,0.45,3,0,0,0,1,0
2625,51,2.77,27,18,1,2,2,1,5,0.27,0,4,0,0,1,0
2626,31,3.4,24,0,1,4,0,2,2,0.22,2,0,0,0,0,0
2627,19,1.59,12,4,0,1,1,1,0,0,0,0,0,0,0,0
2628,2,3.33,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2629,8,0.23,5,3,0,0,0,0,0,0,0,0,0,0,0,0
2630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2631,3,0.09,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2632,109,3.53,85,0,6,10,6,2,18,0.58,14,0,1,1,2,0
2633,8,2.65,6,2,0,0,0,0,1,0.33,1,0,0,0,0,0
2634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2635,11,1.46,7,0,3,0,0,1,1,0.13,1,0,0,0,0,0
2636,32,4.94,21,3,2,4,2,0,8,1.23,6,1,1,0,0,0
2637,3,2.57,2,0,0,1,0,0,0,0,0,0,0,0,0,0
2638,24,0.89,23,0,0,1,0,0,4,0.15,4,0,0,0,0,0
2639,46,3.47,40,1,4,0,1,0,8,0.6,6,0,2,0,0,0
2640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641,25,2.37,20,1,2,1,0,1,3,0.28,3,0,0,0,0,0
2642,28,1.32,17,6,2,2,0,1,1,0.05,1,0,0,0,0,0
2643,16,0.56,15,0,0,1,0,0,0,0,0,0,0,0,0,0
2644,89,3.35,66,4,6,5,6,2,13,0.49,10,0,1,2,0,0
2645,17,5.58,9,4,1,2,1,0,1,0.33,0,0,0,1,0,0
2646,1,0.62,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2647,42,1.28,37,0,1,2,2,0,2,0.06,2,0,0,0,0,0
2648,1,0.11,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2649,36,3.64,20,1,7,3,5,0,2,0.2,0,0,0,1,1,0
2650,52,2.46,40,0,5,4,2,1,9,0.43,6,0,1,1,1,0
2651,15,3.49,12,0,0,2,1,0,1,0.23,0,0,0,1,0,0
2652,6,3.6,6,0,0,0,0,0,1,0.6,1,0,0,0,0,0
2653,101,3.45,80,5,6,6,1,3,15,0.51,14,0,0,1,0,0
2654,44,2.07,36,5,1,1,1,0,2,0.09,2,0,0,0,0,0
2655,1,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2656,5,4.33,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2657,50,2.25,31,9,4,3,1,2,4,0.18,3,0,1,0,0,0
2658,4,1.06,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2660,34,0.98,26,1,1,6,0,0,4,0.12,2,0,0,2,0,0
2661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2662,85,3.33,65,0,14,5,1,0,12,0.47,9,0,1,2,0,0
2663,28,3.58,26,1,0,1,0,0,5,0.64,5,0,0,0,0,0
2664,35,2.25,33,1,0,0,1,0,5,0.32,4,1,0,0,0,0
2665,26,1.63,23,0,1,2,0,0,3,0.19,3,0,0,0,0,0
2666,71,2.19,50,0,5,10,6,0,9,0.28,5,0,1,2,1,0
2667,26,2.18,15,0,4,2,5,0,2,0.17,0,0,0,1,1,0
2668,34,1.82,32,0,1,0,0,1,4,0.21,4,0,0,0,0,0
2669,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2670,3,0.49,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2671,19,0.63,19,0,0,0,0,0,3,0.1,3,0,0,0,0,0
2672,82,2.84,49,22,2,6,3,0,5,0.17,4,1,0,0,0,0
2673,14,1.45,11,0,0,1,1,1,1,0.1,1,0,0,0,0,0
2674,94,2.91,57,1,2,18,14,2,10,0.31,5,0,1,0,4,0
2675,6,4.7,4,0,0,0,2,0,0,0,0,0,0,0,0,0
2676,60,2.46,51,1,0,2,4,2,6,0.25,3,0,0,1,1,1
2677,8,0.56,5,0,0,0,2,1,1,0.07,0,0,0,0,1,0
2678,5,1.49,4,0,0,1,0,0,2,0.59,2,0,0,0,0,0
2679,38,2.42,26,0,4,3,5,0,5,0.32,4,0,0,1,0,0
2680,25,2.23,21,1,1,0,0,2,6,0.54,5,0,0,0,0,1
2681,30,0.95,26,0,0,3,1,0,5,0.16,5,0,0,0,0,0
2682,36,3.99,23,9,0,3,1,0,3,0.33,2,1,0,0,0,0
2683,40,1.32,31,0,1,1,5,2,2,0.07,2,0,0,0,0,0
2684,1,0.19,1,0,0,0,0,0,1,0.19,1,0,0,0,0,0
2685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2686,4,0.84,3,0,1,0,0,0,0,0,0,0,0,0,0,0
2687,2,0.36,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2688,38,1.74,28,0,3,1,1,5,0,0,0,0,0,0,0,0
2689,33,2.04,25,0,0,5,2,1,2,0.12,1,0,0,1,0,0
2690,55,3.4,39,9,1,2,4,0,4,0.25,4,0,0,0,0,0
2691,60,5.06,32,0,20,2,4,2,2,0.17,1,0,0,0,1,0
2692,20,4.71,12,0,5,1,1,1,3,0.71,3,0,0,0,0,0
2693,1,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2694,11,4.5,6,0,3,1,1,0,2,0.82,0,0,1,0,1,0
2695,44,2.3,35,0,4,0,2,3,2,0.1,1,0,1,0,0,0
2696,8,1,6,1,0,0,1,0,0,0,0,0,0,0,0,0
2697,77,2.4,64,7,1,3,1,1,15,0.47,13,0,0,2,0,0
2698,20,0.56,15,0,0,5,0,0,1,0.03,1,0,0,0,0,0
2699,4,0.12,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2700,15,1.21,9,4,0,1,1,0,0,0,0,0,0,0,0,0
2701,122,5.47,69,30,6,3,10,4,11,0.49,9,1,0,0,0,1
2702,1,8.18,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2703,64,2.64,52,3,1,2,3,3,10,0.41,7,1,0,0,1,1
2704,2,2.77,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2705,60,2.71,38,20,0,2,0,0,2,0.09,2,0,0,0,0,0
2706,44,2.97,28,4,9,0,2,1,2,0.13,2,0,0,0,0,0
2707,11,2.31,2,9,0,0,0,0,1,0.21,1,0,0,0,0,0
2708,22,2.03,17,4,0,1,0,0,0,0,0,0,0,0,0,0
2709,6,0.39,5,0,0,0,0,1,0,0,0,0,0,0,0,0
2710,113,3.63,82,4,18,6,3,0,13,0.42,8,1,3,0,1,0
2711,37,2.03,31,0,1,2,3,0,7,0.38,5,0,0,1,1,0
2712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2713,42,4.31,26,13,1,2,0,0,3,0.31,2,1,0,0,0,0
2714,2,0.35,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2715,1,8.18,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2716,6,1.62,5,1,0,0,0,0,0,0,0,0,0,0,0,0
2717,6,2.61,3,1,1,1,0,0,0,0,0,0,0,0,0,0
2718,16,0.66,13,1,0,0,1,1,0,0,0,0,0,0,0,0
2719,12,3.22,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2720,75,2.72,54,2,6,6,4,3,8,0.29,5,0,1,1,1,0
2721,16,1.43,12,2,1,0,1,0,1,0.09,0,0,0,0,1,0
2722,10,1.11,7,0,0,0,3,0,1,0.11,0,0,0,0,1,0
2723,6,1.33,5,0,0,1,0,0,1,0.22,1,0,0,0,0,0
2724,30,1.08,17,3,3,4,3,0,1,0.04,1,0,0,0,0,0
2725,1,2.57,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2729,78,2.51,44,1,8,8,15,2,3,0.1,2,0,0,0,0,1
2730,83,3.4,53,13,2,6,8,1,9,0.37,5,0,1,0,2,1
2731,26,1.06,23,0,0,2,0,1,7,0.28,7,0,0,0,0,0
2732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2734,5,0.51,3,0,0,0,1,1,0,0,0,0,0,0,0,0
2735,98,4.36,59,24,1,5,8,1,10,0.44,7,2,1,0,0,0
2736,19,2,16,2,1,0,0,0,2,0.21,2,0,0,0,0,0
2737,14,1.19,11,1,1,0,0,1,0,0,0,0,0,0,0,0
2738,1,12.86,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2739,41,1.44,35,0,0,3,2,1,0,0,0,0,0,0,0,0
2740,1,1.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2741,1,0.24,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2742,25,0.71,20,2,0,3,0,0,1,0.03,1,0,0,0,0,0
2743,1,0.26,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2744,8,1.94,5,3,0,0,0,0,1,0.24,0,1,0,0,0,0
2745,2,1.86,1,1,0,0,0,0,1,0.93,1,0,0,0,0,0
2746,71,3.48,59,2,3,3,2,2,4,0.2,4,0,0,0,0,0
2747,31,0.91,22,1,0,6,0,2,6,0.18,4,0,0,2,0,0
2748,29,2.33,26,1,0,1,1,0,6,0.48,6,0,0,0,0,0
2749,7,0.64,7,0,0,0,0,0,1,0.09,1,0,0,0,0,0
2750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2751,9,0.44,9,0,0,0,0,0,2,0.1,2,0,0,0,0,0
2752,39,1.94,29,0,4,3,2,1,6,0.3,2,0,2,1,1,0
2753,46,2.09,36,0,6,4,0,0,5,0.23,4,0,0,1,0,0
2754,24,1.81,22,0,1,0,0,1,1,0.08,1,0,0,0,0,0
2755,16,0.63,9,3,1,0,3,0,0,0,0,0,0,0,0,0
2756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2757,48,2.15,28,15,1,2,0,2,0,0,0,0,0,0,0,0
2758,17,1.88,11,2,2,1,0,1,1,0.11,1,0,0,0,0,0
2759,30,2.04,24,1,1,1,2,1,2,0.14,2,0,0,0,0,0
2760,57,2.8,47,3,2,1,3,1,2,0.1,2,0,0,0,0,0
2761,15,3.61,14,0,0,1,0,0,4,0.96,4,0,0,0,0,0
2762,1,0.83,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2763,51,3.42,34,16,1,0,0,0,7,0.47,6,1,0,0,0,0
2764,44,1.38,33,6,1,1,2,1,2,0.06,2,0,0,0,0,0
2765,1,0.47,1,0,0,0,0,0,1,0.47,1,0,0,0,0,0
2766,45,1.7,41,1,1,0,1,1,2,0.08,1,0,0,0,1,0
2767,19,1.09,16,0,0,1,1,1,1,0.06,1,0,0,0,0,0
2768,79,3.64,48,20,4,6,1,0,11,0.51,7,2,0,2,0,0
2769,1,1.96,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2770,49,5.31,25,13,9,2,0,0,4,0.43,2,1,0,1,0,0
2771,3,0.2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
2772,108,4.19,64,34,1,6,2,1,11,0.43,4,6,0,1,0,0
2773,1,0.88,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2775,75,3.48,69,2,1,0,3,0,6,0.28,6,0,0,0,0,0
2776,22,4.71,17,3,0,1,1,0,1,0.21,1,0,0,0,0,0
2777,15,4.37,12,0,1,1,1,0,2,0.58,2,0,0,0,0,0
2778,6,0.91,3,2,1,0,0,0,0,0,0,0,0,0,0,0
2779,28,1.86,27,0,0,1,0,0,1,0.07,1,0,0,0,0,0
2780,3,0.48,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2781,17,0.63,12,0,0,4,1,0,2,0.07,0,0,0,1,1,0
2782,7,0.18,6,1,0,0,0,0,1,0.03,1,0,0,0,0,0
2783,61,2.89,41,7,5,0,4,4,3,0.14,2,0,1,0,0,0
2784,33,4.02,27,0,2,3,1,0,5,0.61,5,0,0,0,0,0
2785,64,1.98,46,5,5,2,6,0,5,0.16,3,1,0,0,1,0
2786,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2787,,,,,,,,,,,,,,,,
2788,9,0.38,8,1,0,0,0,0,0,0,0,0,0,0,0,0
2789,1,1.06,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2790,28,4.23,23,2,2,1,0,0,2,0.3,2,0,0,0,0,0
2791,4,1.76,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2792,19,1.84,12,5,0,1,1,0,1,0.1,0,1,0,0,0,0
2793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2794,9,1.48,4,0,1,1,3,0,1,0.16,1,0,0,0,0,0
2795,9,2.72,5,0,2,1,1,0,1,0.3,1,0,0,0,0,0
2796,36,2.07,26,3,4,1,2,0,2,0.12,1,1,0,0,0,0
2797,1,0.88,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2798,10,0.6,7,1,0,0,0,2,1,0.06,1,0,0,0,0,0
2799,7,2.86,5,1,0,0,1,0,0,0,0,0,0,0,0,0
2800,10,0.45,6,0,0,3,0,1,1,0.05,1,0,0,0,0,0
2801,54,2.62,33,0,6,8,7,0,11,0.53,5,0,1,5,0,0
2802,29,2.43,24,0,1,3,1,0,2,0.17,2,0,0,0,0,0
2803,22,3.54,17,0,2,1,2,0,0,0,0,0,0,0,0,0
2804,24,2.45,19,0,0,3,2,0,1,0.1,1,0,0,0,0,0
2805,34,1.19,33,0,0,0,1,0,5,0.18,5,0,0,0,0,0
2806,44,2,40,2,1,0,0,1,5,0.23,4,0,1,0,0,0
2807,69,2.55,58,0,1,4,6,0,17,0.63,14,0,0,1,2,0
2808,4,9.47,4,0,0,0,0,0,1,2.37,1,0,0,0,0,0
2809,32,2.52,19,2,7,3,1,0,1,0.08,1,0,0,0,0,0
2810,14,0.52,9,0,0,5,0,0,3,0.11,2,0,0,1,0,0
2811,12,1.18,8,1,0,1,1,1,4,0.39,4,0,0,0,0,0
2812,2,1.53,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2813,14,1.86,13,0,0,0,1,0,3,0.4,3,0,0,0,0,0
2814,72,2.18,58,0,1,10,2,1,4,0.12,3,0,0,1,0,0
2815,5,1.19,5,0,0,0,0,0,1,0.24,1,0,0,0,0,0
2816,13,1.63,7,2,0,3,1,0,2,0.25,0,0,0,1,1,0
2817,45,2.31,40,0,0,2,3,0,4,0.21,3,0,0,0,1,0
2818,70,2.39,49,0,9,3,7,2,9,0.31,5,0,1,0,2,1
2819,2,0.6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2820,35,1.76,29,0,3,1,1,1,1,0.05,1,0,0,0,0,0
2821,2,4.62,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2823,18,0.65,16,2,0,0,0,0,2,0.07,2,0,0,0,0,0
2824,132,3.7,71,53,0,5,0,3,7,0.2,3,4,0,0,0,0
2825,1,1.58,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2827,27,1.54,14,9,1,1,1,1,1,0.06,1,0,0,0,0,0
2828,82,2.5,56,0,10,8,6,2,9,0.27,4,0,2,2,1,0
2829,53,2.94,37,2,6,2,6,0,9,0.5,5,0,2,1,1,0
2830,18,1.13,17,0,0,1,0,0,3,0.19,2,0,0,1,0,0
2831,41,2.55,26,0,4,6,4,1,5,0.31,4,0,1,0,0,0
2832,38,2.2,28,0,1,5,3,1,3,0.17,3,0,0,0,0,0
2833,7,6.49,5,0,1,0,1,0,0,0,0,0,0,0,0,0
2834,38,2.32,28,0,0,5,5,0,3,0.18,1,0,0,1,1,0
2835,30,2.1,23,0,2,5,0,0,5,0.35,4,0,0,1,0,0
2836,64,2.52,41,18,0,3,1,1,8,0.31,6,2,0,0,0,0
2837,33,1.03,25,0,2,4,1,1,4,0.12,2,0,2,0,0,0
2838,61,1.88,48,6,1,1,3,2,10,0.31,9,0,0,0,0,1
2839,26,1.41,24,0,1,1,0,0,7,0.38,6,0,0,1,0,0
2840,23,1.3,21,1,0,1,0,0,1,0.06,1,0,0,0,0,0
2841,44,1.87,35,1,1,0,5,2,2,0.08,1,0,0,0,0,1
2842,75,2.43,50,0,7,9,8,1,5,0.16,5,0,0,0,0,0
2843,2,22.5,1,0,1,0,0,0,2,22.5,1,0,1,0,0,0
2844,48,3.23,29,0,10,5,4,0,1,0.07,1,0,0,0,0,0
2845,51,2.25,33,0,9,1,6,2,4,0.18,1,0,1,0,2,0
2846,25,1.62,17,1,1,1,3,2,0,0,0,0,0,0,0,0
2847,91,3.99,45,15,13,8,9,1,10,0.44,6,1,0,1,2,0
2848,39,2.97,29,1,1,4,4,0,5,0.38,3,1,0,1,0,0
2849,1,3.46,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2850,29,2.86,22,3,1,1,2,0,4,0.39,4,0,0,0,0,0
2851,2,0.55,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2852,117,5.69,85,10,13,5,3,1,23,1.12,15,3,5,0,0,0
2853,27,1.89,16,0,2,4,4,1,4,0.28,3,0,0,1,0,0
2854,25,1.16,23,0,0,0,1,1,1,0.05,1,0,0,0,0,0
2855,6,1.76,5,0,0,0,0,1,0,0,0,0,0,0,0,0
2856,34,2.32,24,0,2,6,2,0,5,0.34,3,0,1,0,1,0
2857,1,5.63,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2858,51,2.58,40,0,3,7,1,0,7,0.35,5,0,1,1,0,0
2859,21,1.38,17,0,0,2,2,0,2,0.13,2,0,0,0,0,0
2860,25,1.7,18,0,2,2,3,0,2,0.14,1,0,0,0,1,0
2861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2862,11,0.94,6,1,2,1,1,0,3,0.26,2,0,0,0,1,0
2863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2864,31,1.72,20,6,0,2,1,2,3,0.17,0,1,0,1,1,0
2865,87,3.36,80,2,1,2,1,1,5,0.19,5,0,0,0,0,0
2866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2867,9,2.56,6,0,2,1,0,0,0,0,0,0,0,0,0,0
2868,19,3.41,7,9,1,1,0,1,1,0.18,0,1,0,0,0,0
2869,34,3.6,21,0,3,2,7,1,3,0.32,2,0,0,0,1,0
2870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2871,46,1.87,31,3,1,6,5,0,5,0.2,2,1,0,1,1,0
2872,2,0.39,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2873,1,0.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2875,16,0.79,15,1,0,0,0,0,3,0.15,3,0,0,0,0,0
2876,31,2.24,20,6,2,1,2,0,4,0.29,2,1,1,0,0,0
2877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2878,43,2.49,30,1,0,6,4,2,0,0,0,0,0,0,0,0
2879,14,7,4,6,1,0,2,1,2,1,0,0,1,0,1,0
2880,62,2.97,46,1,3,4,7,1,13,0.62,7,0,1,1,4,0
2881,10,0.95,8,0,0,2,0,0,1,0.09,1,0,0,0,0,0
2882,111,3.62,76,1,15,10,7,2,12,0.39,5,0,3,2,2,0
2883,9,1.36,5,0,1,2,1,0,1,0.15,1,0,0,0,0,0
2884,28,1.81,22,0,0,3,2,1,4,0.26,2,0,0,2,0,0
2885,13,1,11,0,0,0,1,1,1,0.08,1,0,0,0,0,0
2886,25,2.83,17,3,1,2,2,0,1,0.11,1,0,0,0,0,0
2887,63,2.94,52,1,4,1,2,3,7,0.33,6,0,0,0,0,1
2888,86,3.92,44,4,13,12,11,2,11,0.5,4,0,2,1,4,0
2889,6,1.18,5,0,0,0,0,1,1,0.2,1,0,0,0,0,0
2890,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2891,86,4.49,57,1,12,13,2,1,8,0.42,6,0,1,1,0,0
2892,19,1.49,17,1,0,1,0,0,0,0,0,0,0,0,0,0
2893,72,2.76,51,3,4,8,3,3,8,0.31,6,0,0,1,1,0
2894,26,2.01,22,0,2,0,2,0,3,0.23,2,0,0,0,1,0
2895,2,1.41,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2896,97,2.62,81,5,3,4,3,1,6,0.16,5,1,0,0,0,0
2897,10,1.59,8,1,0,0,1,0,0,0,0,0,0,0,0,0
2898,1,0.14,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2899,19,4.17,14,2,1,0,2,0,3,0.66,1,1,0,0,1,0
2900,3,0.09,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2901,23,2.01,16,0,2,4,0,1,3,0.26,3,0,0,0,0,0
2902,5,5.42,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2903,30,5.6,19,1,5,2,2,1,1,0.19,1,0,0,0,0,0
2904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2905,92,3.96,73,7,2,4,3,3,14,0.6,11,2,0,1,0,0
2906,9,0.62,8,0,0,0,1,0,0,0,0,0,0,0,0,0
2907,1,0.57,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2908,46,3.95,38,3,3,1,0,1,11,0.95,8,0,1,1,0,1
2909,67,4.57,48,5,6,4,4,0,6,0.41,6,0,0,0,0,0
2910,1,0.14,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2911,9,1.36,7,0,0,1,1,0,1,0.15,1,0,0,0,0,0
2912,37,2.36,25,3,3,1,3,2,3,0.19,3,0,0,0,0,0
2913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2914,9,0.39,6,2,0,1,0,0,0,0,0,0,0,0,0,0
2915,1,3.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2916,7,0.38,4,0,0,1,0,2,1,0.05,1,0,0,0,0,0
2917,38,1.32,30,0,1,1,4,2,1,0.03,1,0,0,0,0,0
2918,77,3,57,0,4,8,8,0,6,0.23,4,0,0,2,0,0
2919,159,5.14,129,12,6,9,2,1,15,0.48,15,0,0,0,0,0
2920,58,2.41,43,0,1,10,4,0,8,0.33,5,0,0,2,1,0
2921,26,3.48,19,0,5,1,0,1,2,0.27,2,0,0,0,0,0
